format,formatar,formato
formulate,formular,
forsake,abandonar,
forswear,renegar,
fortify,fortificar,
forward,avançar,para a frente
fossilize,fossilizar,
foster,adotar,adotivo
foul,falhar,falta
found,fundar,encontrado
fracture,fraturar,fratura
frame,enquadrar,quadro
franchise,franquiar,franquia
fray,brigar,briga
free,liberar,livre
freeze,congelar,
frequent,frequentar,freqüente
freshen,refrescar,
fret,preocupar,traste
frighten,assustar,
fritter,desperdiçar,fritura
frustrate,frustrar,
fry,fritar,
fudge,confundir,lorota
fuel,alimentar,combustível
fulfil,cumprir,
fulfill,cumprir,
fumble,confundir,inépcia
fumigate,fumigar,
fund,fundar,fund
funnel,afunilar,funil
furlough,licenciar,licença
furnish,fornecer,
furrow,sulcar,sulco
further,aprofundar,mais
fuse,fundir,fusível
gag,amordaçar,mordaça
gain,ganhar,
gall,,fel
gallop,galopar,galope
galvanize,galvanizar,
garble,adulterar,
garment,vestir,vestuário
garner,recolher,celeiro
garnish,enfeitar,enfeite
gather,reunir,
gauge,medir,bitola
gazette,gazetear,gazeta
gear,engrenar,engrenagem
generalize,generalizar,
generate,gerar,
get,obter,
gird,zombar,
give,dar,
glamorize,glamorizar,elogiar
glaze,esmaltar,esmalte
glean,respigar,
glide,deslizar,deslizam
glimpse,vislumbrar,vislumbre
glorify,glorificar,
gloss,glossar,gloss
glue,colar,cola
gnash,ranger,
gnaw,roer,
goad,incentivar,incentivo
gobble,devorar,
govern,governar,
grab,agarrar,garra
grace,gracear,graça
grade,corrigir,grau
graduate,graduar,diplomado
graft,enxertar,enxerto
grant,conceder,concessão
graph,grafar,gráfico
grasp,compreender,compreensão
grate,irritar,grelha
gratify,gratificar,
gray,acinzentar,cinza
graze,pastar,
grease,engraxar,graxa
greet,cumprimentar,
grieve,afligir,afligir
grill,grelhar,grelha
grind,moer,moagem
grip,apertar,aperto
groin,reclamar,virilha
groom,arrumar,noivo
gross,enojar,bruto
ground,moer,terreno
group,agrupar,grupo
grow,crescer,
guarantee,garantir,garantia
guard,guardar,guarda
guess,adivinhar,
guide,orientar,
gulp,engolir,gole
gum,gomar,goma
gut,destripar,intestino
guzzle,beber,bebedeira
gyrate,girar,
hack,picaretear,picareta
hail,saudar,granizo
halt,parar,parada
halve,,reduzir a metade
ham,,presunto
hammer,martelar,martelo
hamper,dificultar,
hamstring,jarretar,
hand,manipular,mão
handcuff,algemar,
handle,manusear,
hang,pendurar,declive
harangue,arengar,arenga
harass,molestar,
harbor,proteger,porto
harbour,proteger,porto
harden,endurecer,
harm,danificar,dano
harmonize,harmonizar,
harness,arreiar,arreios
harrow,,grade
harvest,colher,colheita
hash,,Hash
hassle,aborrecer,aborrecimento
hasten,apressar,
hatch,planejar,escotilha
hate,odiar,ódio
haul,fretar,arrastamento
haunt,assombrar,
have,ter,
hawk,,falcão
haze,enevoar,neblina
head,cabecear,cabeça
headline,,manchete
heal,curar,
heap,amontoar,montão
hear,ouvir,
hearten,animar,
heat,aquecer,calor
heave,suspirar,suspiro
heckle,vaiar,espadelar
hector,,hector
hedge,suavizar,cerca viva
heed,atentar,atenção
heel,,calcanhar
heighten,aumentar,
help,ajudar,
herald,anunciar,arauto
herd,arrebanhar,rebanho
hide,esconder,
highlight,enfatizar,ponto alto
hijack,sequestrar,hijack
hike,marchar,marcha
hinder,impedir,
hint,sugerir,sugestão
hire,contratar,
hit,acertar,
hoard,esconder,tesouro escondido
hobble,mancar,
hoe,,enxada
hoist,guinchar,guincho
hold,segurar,
hole,esburacar,buraco
hollow,,oco
hone,afiar,
honey,,mel
honk,buzinar,buzina
honor,honrar,honra
honour,honrar,honra
hood,,capô
hoodwink,enganar,
hook,enganchar,gancho
hoop,pular,aro
hop,pular,hop
horn,buzinar,chifre
horrify,horrorizar,
hose,inundar,mangueira
hospitalize,hospitalizar,
host,hospedar,hospedeiro
hound,caçar,cão de caça
house,acomodar,casa
hover,pairar,
huff,xingar,
hug,abraçar,abraço
hum,zumbir,zumbido
humanize,humanizar,
humiliate,humilhar,
hunt,caçar,
hurdle,,obstáculo
hurl,arremessar,
hurry,apressar,
hurt,doer,
hurtle,chocar,
hush,silenciar,silêncio
hustle,esbarrar,encontrão
hydrate,hidratar,hidrato
idealize,idealizar,
identify,identificar,
idolize,idolatrar,
ignite,inflamar,
ignore,ignorar,
illuminate,iluminar,
illustrate,ilustrar,
imagine,imaginar,
imbibe,absorver,
imitate,imitar,
immerse,imergir,
immolate,imolar,
immunize,imunizar,
impact,impactar,impacto
impair,prejudicar,
impale,empalar,
impanel,panelizar,impanel
impart,transmitir,
impeach,acusar,
impede,impedir,
imperil,,pôr em perigo
impersonate,impersonar,personificar
implant,implantar,
implement,implementar,implemento
implicate,implicar,
imply,implicar,
import,importar,importação
impose,impor,
impound,encerrar,
impoverish,empobrecer,
impregnate,impregnar,
impress,impressionar,
imprison,aprisionar,
improve,melhorar,
improvise,improvisar,
impugn,impugnar,
inactivate,inativar,
inaugurate,inaugurar,
incapacitate,incapacitar,
incarcerate,encarcerar,
incense,enfurecer,incenso
incinerate,incinerar,
incite,incitar,
incline,inclinar,inclinação
include,incluir,
inconvenience,atrapalhar,inconveniente
incorporate,incorporar,
increase,aumentar,
incriminate,incriminar,
incubate,incubar,
inculcate,inculcar,
incur,incorrer em,
indemnify,indenizar,
index,indexar,índice
indicate,indicar,
indict,acusar,
individualize,individualizar,
indoctrinate,doutrinar,
induce,induzir,
indulge,indulgir,saciar
industrialize,industrializar,
infect,infectar,
infer,inferir,
infest,infestar,
infiltrate,infiltrar,
inflame,inflamar,
inflate,inflar,
inflict,infligir,
influence,influenciar,influência
inform,informar,
infringe,infringir,
infuriate,enfurecer,
infuse,infundir,
ingest,ingerir,
ingratiate,,congraçar
inhabit,habitar,
inhale,inalar,
inherit,herdar,
inhibit,inibir,
initiate,iniciar,
inject,injetar,
injure,ferir,
ink,pintar,tinta
inlay,encrustar,inlay
innovate,inovar,
inoculate,inocular,
inscribe,inscrever,
insert,inserir,
insist,insistir,
inspect,inspecionar,
inspire,inspirar,
install,instalar,
instigate,instigar,
instil,instilar,
instill,instilar,
institute,instituir,instituto
institutionalize,institucionalizar,
instruct,instruir,
insulate,isolar,
insult,insultar,insulto
insure,segurar,garantir
integrate,integrar,
intend,pretender,
intensify,intensificar,
intercept,interceptar,
interconnect,interconectar,interconnect
interdict,interditar,interdito
interest,interessar,interesse
interject,lançar,
interlock,engrenar,
internalize,internalizar,
internationalize,internacionalizar,
interpret,interpretar,
interrogate,interrogar,
interrupt,interromper,
intertwine,entrelaçar,
interview,entrevista,
interweave,entrelaar,
intimidate,intimidar,
intone,entoar,
intrigue,intrigar,intriga
introduce,introduzir,
inundate,inundar,
invade,invadir,
invalidate,invalidar,
invent,inventar,
invest,investir,
investigate,investigar,
invigorate,revigorar,
invite,convidar,
invoke,invocar,
involve,envolver,
iodize,iodar,
irk,aborrecer,
iron,passar,ferro
irradiate,irradiar,
irrigate,irrigar,
irritate,irritar,
isolate,isolar,
issue,emitir,questão
itch,coçar,coceira
itemize,pormenorizar,
jab,socar,soco
jade,,jade
jail,emprisonar,prisão
jam,congestionar,congestionamento
jar,envazar,jarro
jeopardize,,pôr em perigo
jerk,,idiota
jiggle,balançar,agitar levemente
jilt,abandonar,dar o fora em
jinx,agourar,mau agouro
jockey,,jóquei
jog,,jog
join,juntar,
jolt,saltar,sobressalto
jostle,sacolejar,jostle
jot,anotar,coisa mínima
journey,viajar,jornada
judge,julgar,juiz
juggle,,malabarismo
jump,pular,salto
jumpstart,,JumpStart
junk,lixar,junco
justify,justificar,
juxtapose,justapor,
keep,manter,
key,,chave
kick,chutar,pontapé
kid,brincar,criança
kidnap,raptar,
kill,matar,
kindle,acender,
kiss,beijar,beijo
knead,amassar,
knit,tricotar,
knock,bater,
know,saber,
label,etiquetar,etiqueta
lace,enredar,renda
lack,faltar,falta
ladle,,concha
lag,atrasar,atraso
lambast,desancar,
lambaste,espancar,
lame,coxear,coxo
lament,lamentar,lamento
lampoon,pasquinar,pasquim
land,aterrar,terra
lap,beber,colo
lash,chicotear,chicote
last,durar,último
laud,louvar,
laugh,rir,risada
launch,lançar,lançamento
launder,lavar,
lavish,prodigalizar,pródigo
lay,colocar,
layer,,camada
lead,conduzir,
league,ligar,liga
leak,vazar,vazamento
lean,inclinar,
learn,aprender,
lease,arrendar,arrendamento
leave,deixar,
legalize,legalizar,
legislate,legislar,
legitimate,legitimar,legítimo
legitimize,legitimizar,legitimar
lend,emprestar,
lengthen,alongar,
lessen,diminuir,
let,deixar,
level,nivelar,nível
leverage,influenciar,influência
levitate,levitar,
levy,arrecadar,arrecadação
libel,difamar,difamação
liberalise,liberalizar,
liberalize,liberalizar,
liberate,liberar,libertar
license,licenciar,licença
lick,lamber,lambida
lift,elevar,elevador
light,iluminar,luz
lighten,iluminar,
like,gostar,como
liken,assemelhar,
lime,limar,lima
limit,limitar,limite
limn,retratar,
line,alinhar,linha
link,ligar,link
lionize,,visitar lugares interessantes
liquidate,liquidar,
list,listar,lista
litigate,litigar,
litter,sujar,ninhada
live,viver,
liven,animar,
load,carregar,carga
loan,emprestar,empréstimo
loathe,detestar,
lob,,bola alta
lobby,advogar,entrada
localize,localizar,
locate,localizar,
lock,travar,
lodge,alojar,alojamento
loft,,sótão
log,registrar,log
loop,enlaçar,laço
loosen,afrouxar,
loot,saquear,saque
lop,esgalhar,
lose,perder,
love,amar,amor
lowball,,lowball
lower,baixar,
lubricate,lubrificar,
lug,carregar,ressalto
lull,acalmar,calmaria
lump,aglomerar,protuberância
lure,atrair,isca
lurk,espreitar,
lust,cobiçar,luxúria
lynch,linchar,
madden,enlouquecer,
magnify,ampliar,
mail,enviar,correio
maim,mutilar,
maintain,manter,
make,fazer,
malign,malignar,maligno
man,ocupar,homem
manage,gerir,
maneuver,manobrar,manobra
mangle,,calandra
manhandle,maltratar,
manicure,manicurar,manicure
manifest,manifestar,manifesto
manipulate,manipular,
manufacture,fabricar,fabricação
map,mapear,mapa
mar,estragar,
march,marchar,marcha
marinate,marinar,
mark,marcar,marca
market,comerciar,mercado
maroon,,marrom
marry,casar,
marshal,comandar,marechal
martyr,martirizar,mártir
mash,esmagar,purê de batatas
mask,mascarar,
mass,,massa
mass-produce,,produzir em massa
massacre,massacrar,massacre
massage,massagear,massagem
master,aprender,mestre
mastermind,planejar,mentor
match,combinar,fósforo
mate,acasalar,companheiro
maul,destruir,malho
maximize,maximizar,
mean,significar,
measure,medir,
medicate,medicar,
meditate,meditar,
meet,atender,
meld,fundir,
melt,derreter,
memorialize,decorar,
memorize,memorizar,
menace,ameaçar,ameaça
mend,consertar,
mention,mencionar,
merchandise,comerciar,mercadoria
merge,fundir,
merit,merecer,mérito
mess,bagunçar,bagunça
metabolize,metabolizar,
meter,medir,metro
militarize,militarizar,
milk,extrair,leite
mill,moer,moinho
mimic,imitar,
mince,picar,
mind,cuidar,mente
mine,minerar,mina
miniaturize,miniaturizar,
minimise,minimizar,
minimize,minimizar,
minute,,minuto
mire,atolar,lamaçal
mirror,espelhar,espelho
misappropriate,,apropriar-se indevidamente
miscalculate,,calcular mal
misconstrue,,interpretar mal
misdirect,,desorientar
mishandle,maltratar,
misidentify,identificar erroneamente,misidentify
misinterpret,,interpretar mal
misjudge,subestimar,
mislead,enganar,
mismanage,gerenciar mal,mismanage
misplay,jogal mal,misplay
mispronounce,pronunciar mal,
misquote,citar erradamente,
misread,ler mal,
misrepresent,deturpar,
miss,perder,senhorita
misspell,,cometer erros de ortografia
misspend,malbaratar,
misstate,deturpar,
mist,enevoar,névoa
mistake,errar,erro
mistreat,maltratar,
mistrust,desconfiar,desconfiança
misunderstand,,entender mal
misuse,abusar,abuso
mitigate,mitigar,
mix,misturar,
mobilise,mobilizar,
mobilize,mobilizar,
mock,simular,simulado
moderate,moderar,moderado
modernize,modernizar,
modify,modificar,
moisten,umedecer,
molest,molestar,
mollify,aplacar,
monger,,traficante
monitor,monitorar,monitor
monopolize,monopolizar,
moon,exibir,lua
moor,atracar,charneca
mop,esfregar,esfregão
mortgage,hipotecar,hipoteca
mothball,,naftalina
motivate,motivar,
motorize,motorizar,
mound,montar,monte
mount,montar,monte
move,mudar,mudança
mow,cortar,
muddle,atrapalhar,trapalhada
muddy,enlamear,lamacento
muff,,regalo
mug,assaltar,caneca
mulch,,mulch
mull,ponderar,
multiply,multiplicar,
mumble,resmungar,
munch,mastigar,munch
murder,assassinar,assassinato
murmur,murmurar,murmúrio
muster,reunir,
mutate,mutar,
mute,emudecer,mudo
mutilate,mutilar,
mutter,murmurar,murmúrio
muzzle,afocinhar,focinho
mystify,mistificar,
mythologize,mitificar,
nab,prender,
nag,pentelhar,cavalo
nail,pregar,prego
name,nomear,nome
narrow,estreitar,estreito
nationalize,nacionalizar,
naturalize,naturalizar,
nauseate,enjoar,
navigate,navegar,
near,aproximar,perto
necessitate,necessitar,
need,precisar,necessidade
needle,,agulha
negate,negar,
neglect,negligenciar,negligência
negotiate,negociar,
neighbor,bordejar,vizinho
neighbour,,vizinho
nest,aninhar,ninho
nett,,nett
network,,rede
neutralize,neutralizar,
nibble,mordiscar,mordidela
nick,entalhar,entalhe
nip,beliscar,beliscão
nod,acenar,aceno com a cabeça
nominate,nomear,
normalize,normalizar,
notch,marcar,entalhe
note,notar,nota
notice,notar,aviso
notify,notificar,
nourish,nutrir,
nudge,cutucar,cutucada
nuke,destruir,Nuke
nullify,anular,
numb,entorpecer,entorpecido
number,enumerar,número
nurse,tratar,enfermeira
nurture,nutrir,
nuzzle,,fossar
obey,obedecer,
object,objetar,objeto
obliterate,obliterar,
obscure,obscurecer,obscuro
observe,observar,
obstruct,obstruir,
obtain,obter,
obviate,,prevenir
occupy,ocupar,
occur,ocorrer,
off-load,descarregar,desembarcar
offend,ofender,
offer,ofertar,oferta
officiate,oficiar,
offload,descarregar,offload
offset,compensar,
ogle,,olhar amoroso
oil,olear,óleo
okay,concordar,ok
omit,omitir,
open,abrir,aberto
operate,operar,
oppose,opor,
oppress,oprimir,
optimize,otimizar,
orchestrate,orquestrar,
ordain,ordenar,
order,ordenar,ordem
organise,organizar,
organize,organizar,
orient,orientar,
ornament,ornamentar,ornamento
orphan,,órfão
ostracize,ostracizar,banir
oust,expulsar,
outclass,ultrapassar,
outdo,sobrepujar,
outfit,equipar,equipamento
outflank,flanquear,
outfox,,flanquear
outgrow,superar,
outlast,,durar mais que
outlaw,proscrever,
outline,esboçar,esboço
outmaneuver,enrolar,passar a perna em
outnumber,,ultrapassar em número
outpace,ultrapassar,
outperform,,outperform
outplay,,jogar melhor que
outpoint,,marcar mais pontos que
outrage,ultrajar,ultraje
outrun,ultrapassar,
outscore,,outscore
outsmart,,ser mais esperto que
outsource,terceirizar,
outstrip,ultrapassar,
outweigh,prevalecer sobre,
outwit,despistar,
overarch,,formar arco por cima de
overbuild,,construir em demasia
overburden,sobrecarregar,
overcharge,sobretaxar,sobrecarga
overcome,superar,
overcook,,cozinhar demais
overcrowd,sobrecarregar,
overdo,exagerar,
overdrive,extenuar,
overemphasize,exagerar,exagerar
overestimate,super-estimar,exagerar
overfly,sobrevoar,
overhaul,vistoriar,vistoria
overhear,,ouvir por acaso
overheat,superaquecer,
overload,sobrecarregar,sobrecarga
overlook,negligenciar,
overpay,,pagar excessivamente
overpower,dominar,
overprice,,sobrepreço
overproduce,superproduzir,produzir demasiadamante
overrate,,confiar demasiado em
overreach,enganar,
override,,override
overrule,anular,
overrun,invadir,
oversee,vigiar,
oversell,exagerar,
overshadow,ofuscar,
overshoot,ultrapassar,
oversimplify,simplificar,
overspend,,gastar demais
overstate,exagerar,
overstep,exceder,
oversupply,,excesso de oferta
overtake,ultrapassar,
overthrow,derrubar,derrubada
overturn,derrotar,derrubar
overuse,,usar demais
overvalue,supervalorizar,
overwhelm,oprimir,
overwork,,excesso de trabalho
overwrite,sobrescrever,
owe,dever,
own,possuir,próprio
oxygenate,oxigenar,
pace,,passo
pacify,pacificar,
pack,empacotar,pacote
package,empacotar,pacote
pad,rechear,almofada
paddle,remar,pá
padlock,trancar,cadeado
page,paginar,página
paint,pintar,
pair,emparelhar,par
pamper,deleitar,
pan,,pan
panhandle,garimpar,cabo de caçarola
panic,apavorar,pânico
pant,arfar,
par,par,
parade,desfilar,desfile
parallel,paralelizar,paralelo
paralyze,paralisar,
paraphrase,parafrasear,
parcel,parcelar,parcela
parch,tostar,
pardon,perdoar,perdão
pare,aparar,
park,estacionar,parque
parlay,apostar,
parody,parodiar,paródia
parole,,palavra de honra
parrot,papagaiar,papagaio
parry,defender,defesa
parse,analisar,
participate,participar,
partition,dividir,divisória
pass,passar,
paste,colar,pasta
pasteurize,pasteurizar,
pat,,palmadinha
patch,remendar,remendo
patent,,patente
patrol,patrulhar,patrulha
patronize,apadrinhar,
pave,pavimentar,
pay,pagar,
pedal,pedalar,pedal
peddle,vender,
peel,descascar,casca
peg,pendurar,cavilha
pelt,atirar,couro
pen,escrever,caneta
penalize,penalizar,
penetrate,penetrar,
people,povoar,pessoas
pepper,apimentar,pimenta
perceive,perceber,
percolate,coar,
perfect,aperfeiçoar,perfeito
perform,realizar,
perfume,perfumar,perfume
permeate,permear,
permit,permitir,autorização
perpetrate,perpetrar,
perpetuate,perpetuar,
perplex,confundir,enlear
persecute,perseguir,
personalize,personalizar,
persuade,persuadir,
pertain,pertencer,
peruse,folhear,
pervade,impregnar,
pervert,perverter,
pester,importunar,
pet,acariciar,animal de estimação
petition,peticionar,petição
philander,flertar,
phone,telefonar,telefone
photograph,fotografar,fotografia
pick,escolher,
picket,piquetar,piquete
pickle,conservar,conserva
picture,,quadro
piece,juntar,peça
pierce,perfurar,
pigeonhole,classificar,
pile,empilhar,pilha
pilfer,abafar,
pillage,pilhar,pilhagem
pillory,,pelourinho
pilot,pilotar,piloto
pin,pregar,pino
pinch,beliscar,
pink,picotar,rosa
pinpoint,apontar,
pioneer,pioneirar,pioneiro
pipe,entubar,tubo
pirate,piratear,pirata
pistol-whip,,pistola-chicote
pit,cavar,cova
pitch,vender,passo
pity,,ter pena nao penar
pivot,articular,articulação
placate,aplacar,
place,localizar,lugar
plagiarize,plagiar,
plague,atazanar,praga
plain,,planície
plan,planejar,plano
plant,plantar,planta
plaster,engessar,gesso
plat,,canteiro
play,jogar,
please,agradar,por favor
pleat,plissar,plissado
plot,conspirar,enredo
plough,arar,arado
plow,arar,arado
pluck,,coragem
plug,plugar,plugue
plunder,pilhar,pilhagem
plunge,mergulhar,mergulho
plunk,,pancada
ply,dobrar,dobra
poach,,escalfar
pocket,embolsar,bolso
point,apontar,ponto
poison,envenenar,veneno
poke,cotovelar,cotovelada
polarize,polarizar,
police,policiar,polícia
politicize,politizar,
poll,,votação
pollinate,polinizar,
pollute,poluir,
ponder,ponderar,
pooh-pooh,desfazer,pooh-pooh
pool,reunir,piscina
pop,estourar,estouro
popularize,popularizar,
populate,povoar,
port,portar,porto
portend,pressagiar,
portray,retratar,
pose,posar,
posit,decidir,posit
position,posicionar,posição
possess,possuir,
post,empossar,cargo
postpone,adiar,
postulate,postular,postulado
pot,envazar,pote
pound,bater,libra
pour,derramar,
powder,pulverizar,pó
power,alimentar,poder
practice,praticar,prática
practise,praticar,prática
praise,louvar,louvor
pray,orar,
pre-empt,antecipar,obter por preempção
precede,preceder,
precipitate,precipitar,
preclude,impedir,
predict,predizer,
preempt,antecipar,
preface,prefaciar,prefácio
prefer,preferir,
prefix,prefixar,prefixo
preheat,pre-aquecer,de pré-aquecimento
prejudge,pre-julgar,julgar antecipadamente
prejudice,prejudicar,prejuízo
premiere,estreiar,estréia
preoccupy,preocupar,
prepare,preparar,
prepay,pre-pagar,pré-pago
presage,pressagiar,presságio
prescribe,prescrever,
present,apresentar,presente
preserve,preservar,
press,imprimir,imprensa
pressure,pressionar,pressão
presume,presumir,
prevent,prevenir,
preview,visualizar,visualização
price,apreçar,preo
prick,picada,picar
prime,preparar,primordial
print,imprimir,impressão
prioritize,priorizar,
privatize,privatizar,
prize,apreciar,prêmio
probe,sondar,sonda
process,processar,processo
proclaim,proclamar,
procure,adquirir,
prod,estimular,estímulo
produce,produzir,
profess,professar,
profile,,perfil
program,programar,programa
programme,programar,programa
prohibit,proibir,
project,projetar,projeto
prolong,prolongar,
promise,prometer,promessa
promote,promover,
prompt,indicar,imediato
promulgate,promulgar,
prop,escorar,
propagate,propagar,
propel,impulsionar,
propose,propor,
proposition,proposicionar,proposição
propound,propor,
proscribe,proscrever,
prosecute,processar,
prostitute,prostituir,prostituta
prostrate,prostrar,
protect,proteger,
protest,protestar,protesto
prototype,prototipar,protótipo
prove,provar,
provide,fornecer,
provoke,provocar,
prune,podar,ameixa seca
pry,alavancar,alavanca
publicize,divulgar,
publish,publicar,
puff,soprar,sopro
pull,puxar,puxe
pulverize,pulverizar,
pummel,socar,agredir a soco
pump,bombear,bomba
punch,perfurar,
puncture,puncturar,punção
punish,punir,
punt,,barco de fundo chato
purchase,comprar,compra
purge,purgar,purga
purify,purificar,
purse,,bolsa
pursue,perseguir,
push,empurrar,empurre
put,colocar,
putt,bater,bater levemente
puzzle,confundir,quebra-cabeças
quadruple,quadriplicar,quádruplo
quaff,beber,beber em grandes goles
qualify,qualificar,
quantify,quantificar,
quarantine,,quarentena
quash,anular,
quell,reprimir,
quench,,resfriar
query,perguntar,pergunta
question,questionar,pergunta
quicken,acelerar,
quiet,acalmar,calma
quit,desistir,
quiz,interrogar,problema
quote,citar,citação
race,correr,corrida
rack,emprateleirar,prateleira
radiate,irradiar,
radio,,rádio
raft,,jangada
rag,retalhar,trapo
raid,atacar,incursão
railroad,,ferrovia
raise,levantar,
rake,,ancinho
rally,congregar,rali
ram,atacar,rAM
rank,classificar,categoria
rankle,irritar-se,
ransack,revistar,
rap,bater,batida
rape,estuprar,estupro
rate,taxar,taxa
ratify,ratificar,
ration,racionar,ração
rationalize,racionalizar,
rattle,chocalhar,chocalho
ravage,devastar,
ravish,violentar,
raze,arrasar,
re-create,recriar,
re-enter,reentrar,
re-evaluate,reavaliar,
re-ignite,reacender,
re-read,reler,
reach,alcançar,
reacquaint,reconhecer,reacquaint
reactivate,reativar,
read,ler,
readjust,reajustar,
readmit,readmitir,
ready,finalizar,pronto
reaffirm,reafirmar,
realign,realinhar,
realise,perceber,
realize,perceber,
reallocate,realocar,
reap,colher,
reapply,reaplicar,
rear,,traseiro
rear-end,,traseira
rearm,rearmar,
rearrange,rearranjar,
reason,raciocinar,razão
reassemble,remontar,
reassert,reafirmar,
reassess,reavaliar,
reassign,redesignar,
reassure,reassegurar,
reauthorize,reautorizar,
reawaken,despertar,despertar
rebate,descontar,desconto
rebind,religar,
reboot,reinicializar,reinicialização
rebroadcast,retransmitir,retransmissão
rebuff,rejeitar,repulsa
rebuild,reconstruir,
rebuke,repelir,repreensão
rebut,refutar,
recalculate,recalcular,
recalibrate,recalibrar,
recall,recordar,recordação
recant,retratar-se,
recap,recapitular,recapitulação
recapitalize,recapitalizar,
recapture,recapturar,
recast,reformular,reformulação
recede,receder,recuar
receive,receber,
recess,receder,recesso
recharge,recarregar,
recheck,re-verificar,verifique novamente
recite,recitar,
reckon,recontar,contar
reclaim,recuperar,
recognise,reconhecer,
recognize,reconhecer,
recollect,lembrar,
recommend,recomendar,
recommit,comprometer,comprometerem
reconcile,reconciliar,conciliar
reconfigure,reconfigurar,
reconfirm,reconfirmar,
reconnect,reconectar,
reconsider,reconsiderar,
reconstitute,reconstituir,
reconstruct,reconstruir,
record,registrar,registro
recount,recontar,recontagem
recoup,reaver,conservar
recover,recuperar,
recreate,recrear,
recruit,recrutar,
rectify,retificar,
recuse,recusar,recuse
recycle,reciclar,
redecorate,redecorar,
rededicate,rededicar,rededicate
redeem,redimir,
redefine,redefinir,
redeploy,reimplantar,
redesign,redesenhar,
redevelop,reconstruir,
redirect,redirecionar,
rediscover,redescobrir,
redistribute,redistribuir,
redline,,redline
redo,refazer,
redouble,redobrar,
redraw,redesenhar,
redress,reparar,reparação
reduce,reduzir,
reel,,carretel
reelect,reeleger,
reenact,reencenar,
reestablish,restabelecer,
reevaluate,reavaliar,
reexamine,reexaminar,
refashion,remodelar,
refer,referir,
referee,arbitrar,árbitro
refill,encher,refill
refinance,refinanciar,
refine,refinar,
refit,reaparelhar,
reflect,refletir,
refocus,reorientar,
reform,reformar,reforma
reformat,reformatar,
reformulate,reformular,
refrigerate,refrigerar,
refuel,reabastecer,
refund,reembolsar,reembolso
refurbish,renovar,
refuse,recusar,
refute,refutar,
regain,recuperar,
regale,deliciar,
regard,considerar,consideração
regenerate,regenerar,
register,registrar,
regret,lamentar,
regroup,reagrupar,
regularize,regularizar,
regulate,regular,
rehabilitate,reabilitar,
rehash,refazer,nova versão
rehear,reouvir,rehear
rehearse,ensaiar,
reheat,reaquecer,
reignite,reacender,
reimburse,reembolsar,
rein,controlar,rédea
reinforce,reforçar,
reinstall,reinstalar,
reinstate,restabelecer,
reintegrate,reintegrar,
reinterpret,reinterpretar,
reintroduce,reintroduzir,
reinvent,reinventar,
reinvest,reinvestir,
reinvigorate,revigorar,
reissue,reedição,
reiterate,reiterar,
reject,rejeitar,
rejoin,reingressar,
rejuvenate,rejuvenescer,
rekindle,reacender,
relate,relacionar,
relaunch,relançar,relançamento
relax,relaxar,
relay,transmitir,relé
relearn,reaprender,
release,lançar,lançamento
relieve,aliviar,
relinquish,abandonar,
relish,saborear,
relive,reviver,
reload,recarregar,
remain,permanecer,
remake,refazer,
remand,deter,detido
remark,observar,observação
remarry,re-casar,casar novamente
remedy,remediar,remédio
remember,lembrar,
remind,lembrar,
remit,remeter,
remodel,remodelar,
remold,reformar,remold
remove,remover,
rend,rasgar,
render,tornar,
renegotiate,renegociar,
renew,renovar,
renounce,renunciar a,
renovate,renovar,
rent,alugar,aluguel
reopen,reabrir,
reorder,reordenar,
reorganize,reorganizar,
reorient,reorientar,
repaint,repintar,
repair,reparar,reparação
repatriate,repatriar,
repay,pagar,
repeal,revogar,revogação
repeat,repetir,repetição
repel,repelir,
repent,arrepender-se,
rephrase,reformular,reformular a frase
replace,substituir,
replant,replantar,plantar de novo
replay,repetir,repetição
replenish,reabastecer,
replicate,replicar,repetir
reply,responder,
report,reportar,relatório
reposition,reposicionar,
repossess,reaver,
represent,representar,
repress,reprimir,
reprimand,reprimendar,reprimenda
reprint,reimprimir,reimpressão
reproach,censurar,censura
reproduce,reproduzir,
reprogram,reprogramar,
repudiate,repudiar,
repulse,repulsar,repulsa
request,requesitar,pedido
require,requerir,exigir
requisition,requesitar,requisição
reread,reler,
reroute,redirecionar,
rerun,reprisar,reprise
reschedule,remarcar,
rescind,rescindir,
rescue,resgatar,resgate
research,pesquisar,pesquisa
resell,revender,
resemble,assemelhar,
resent,ressentir,
reserve,reservar,reserva
reset,restabelecer,
reshape,remodelar,
reshuffle,remodelar,remodelação
reside,residir,
resign,demitir-se,
resist,resistir,
resolve,resolver,
respect,respeitar,respeito
respond,responder,
rest,descansar,resto
restart,reiniciar,
restate,reapresentar,
restock,reabastecer,
restore,restaurar,
restrain,conter,
restrict,restringir,
restructure,reestruturar,
resubmit,reenviar,
resume,voltar,currículo
resupply,re-oferecer,ressuprimento
resurface,ressurgir,
resurrect,ressuscitar,
resuscitate,ressuscitar,
retail,vender,varejo
retain,reter,
retake,retomar,
retaliate,retaliar,
retard,retardar,
retell,recontar,
rethink,repensar,
retire,aposentar,
retool,reequipar,
retort,replicar,réplica
retrace,retraçar,
retract,retrair,
retrain,retreinar,
retreat,retirar,retiro
retrieve,recuperar,
retrofit,remodelar,retrofit
retry,tentar,tentar novamente
return,retornar,retorno
reunify,reunificar,
reunite,reunir,
reuse,reutilizar,reutilização
revalue,revalorizar,
revamp,glamourizar,revamp
reveal,revelar,
revenge,vingar,vingança
